Cell	annotation	x.loc	y.loc	region
Cell5302	Endothelial cell	0.1922	0.219	2
Cell5303	Adipocyte	0.4556	0.2908	2
Cell5304	Adipocyte	0.2361	0.8097	2
Cell5305	Epithelial cell	0.1384	0.2858	2
Cell5306	Adipocyte	0.3185	0.7856	2
Cell5307	Epithelial cell	0.0418	0.0741	2
Cell5308	Epithelial cell	0.2347	0.2487	2
Cell5309	Fibroblast	0.3947	0.4704	2
Cell5310	Adipocyte	0.0609	0.0479	2
Cell5311	Endothelial cell	0.3786	0.6871	2
Cell5312	Fibroblast	0.0453	0.9974	2
Cell5313	Adipocyte	0.1178	0.8196	2
Cell5314	Fibroblast	0.3097	0.5732	2
Cell5315	Endothelial cell	0.346	0.5405	2
Cell5316	Adipocyte	0.4578	0.7197	2
Cell5317	Endothelial cell	0.0435	0.7909	2
Cell5318	Epithelial cell	0.0281	0.3447	2
Cell5319	Immune (myeloid)	0.2013	0.6763	2
Cell5320	Fibroblast	0.2188	0.9132	2
Cell5321	Endothelial cell	0.4228	0.7284	2
Cell5322	Epithelial cell	0.1915	0.6414	2
Cell5323	Epithelial cell	0.4487	0.408	2
Cell5324	Endothelial cell	0.1202	0.9547	2
Cell5325	Adipocyte	0.2231	0.9504	2
Cell5326	Endothelial cell	0.1186	0.7879	2
Cell5327	Adipocyte	0.1179	0.2241	2
Cell5328	Fibroblast	0.0744	0.7905	2
Cell5329	Epithelial cell	0.2015	0.3361	2
Cell5330	Epithelial cell	0.1112	0.9534	2
Cell5331	Epithelial cell	0.2938	0.9452	2
Cell5332	Epithelial cell	0.1812	0.66	2
Cell5333	Immune (myeloid)	0.1153	0.1769	2
Cell5334	Fibroblast	0.4598	0.5049	2
Cell5335	Epithelial cell	0.1398	0.6562	2
Cell5336	Adipocyte	0.3204	0.7901	2
Cell5337	Epithelial cell	0.0036	0.8598	2
Cell5338	Fibroblast	0.4888	0.625	2
Cell5339	Epithelial cell	0.4052	0.1152	2
Cell5340	Endothelial cell	0.2203	0.6194	2
Cell5341	Immune (myeloid)	0.1114	0.0711	2
Cell5342	Epithelial cell	0.3393	0.8758	2
Cell5343	Epithelial cell	0.4167	0.0513	2
Cell5344	Adipocyte	0.4931	0.3157	2
Cell5345	Epithelial cell	0.4651	0.5995	2
Cell5346	Adipocyte	0.1719	0.6672	2
Cell5347	Adipocyte	0.1833	0.4903	2
Cell5348	Adipocyte	0.1645	0.123	2
Cell5349	Endothelial cell	0.3454	0.9462	2
Cell5350	Muscle	0.186	0.0283	2
Cell5351	Endothelial cell	0.0016	0.5256	2
Cell5352	Epithelial cell	0.4296	0.8287	2
Cell5353	Epithelial cell	0.0655	0.0783	2
Cell5354	Epithelial cell	0.0153	0.8584	2
Cell5355	Endothelial cell	0.3924	0.1212	2
Cell5356	Epithelial cell	0.4015	0.1994	2
Cell5357	Fibroblast	0.1926	0.567	2
Cell5358	Adipocyte	0.3657	0.2041	2
Cell5359	Adipocyte	0.2991	0.883	2
Cell5360	Muscle	0.3248	0.3344	2
Cell5361	Adipocyte	0.186	0.2564	2
Cell5362	Epithelial cell	0.4214	0.5109	2
Cell5363	Epithelial cell	0.3713	0.1853	2
Cell5364	Adipocyte	0.0697	0.7503	2
Cell5365	Epithelial cell	0.4584	0.336	2
Cell5366	Endothelial cell	0.1908	0.1976	2
Cell5367	Immune (myeloid)	0.0867	0.8467	2
Cell5368	Adipocyte	0.2117	0.77	2
Cell5369	Adipocyte	0.4111	0.7444	2
Cell5370	Epithelial cell	0.074	0.9842	2
Cell5371	Epithelial cell	0.0413	0.8726	2
Cell5372	Endothelial cell	0.48	0.3809	2
Cell5373	Epithelial cell	0.1448	0.2718	2
Cell5374	Adipocyte	0.0392	0.7691	2
Cell5375	Epithelial cell	0.2462	0.2937	2
Cell5376	Epithelial cell	0.1664	0.1608	2
Cell5377	Adipocyte	0.145	0.7567	2
Cell5378	Endothelial cell	0.0013	0.4228	2
Cell5379	Adipocyte	0.0937	0.0348	2
Cell5380	Epithelial cell	0.5338	0.5345	2
Cell5381	Epithelial cell	0.1221	0.4348	2
Cell5382	Epithelial cell	0.0193	0.2311	2
Cell5383	Adipocyte	0.1194	0.9779	2
Cell5384	Endothelial cell	0.1509	0.5861	2
Cell5385	Fibroblast	0.0703	0.0775	2
Cell5386	Epithelial cell	0.2588	0.803	2
Cell5387	Epithelial cell	0.2261	0.5916	2
Cell5388	Epithelial cell	0.0238	0.7346	2
Cell5389	Fibroblast	0.2008	0.2811	2
Cell5390	Endothelial cell	0.3264	0.3569	2
Cell5391	Adipocyte	0.0961	0.6493	2
Cell5392	Epithelial cell	0.5397	0.49	2
Cell5393	Adipocyte	0.4191	0.8718	2
Cell5394	Adipocyte	0.1895	0.0908	2
Cell5395	Endothelial cell	0.1206	0.2528	2
Cell5396	Endothelial cell	0.3423	0.5163	2
Cell5397	Epithelial cell	0.1657	0.7095	2
Cell5398	Endothelial cell	0.3177	0.9104	2
Cell5399	Epithelial cell	0.1501	0.9791	2
Cell5400	Fibroblast	0.2087	0.9136	2
Cell5401	Epithelial cell	0.4324	0.9478	2
Cell5402	Epithelial cell	0.2839	0.002	2
Cell5403	Epithelial cell	0.1335	0.3383	2
Cell5404	Adipocyte	0.0046	0.8803	2
Cell5405	Endothelial cell	0.026	0.0992	2
Cell5406	Endothelial cell	0.274	0.4911	2
Cell5407	Adipocyte	0.3121	0.5123	2
Cell5408	Fibroblast	0.0879	0.3313	2
Cell5409	Endothelial cell	0.3013	0.8868	2
Cell5410	Adipocyte	0.2427	0.8129	2
Cell5411	Epithelial cell	0.1568	0.7369	2
Cell5412	Epithelial cell	0.0402	0.1019	2
Cell5413	Muscle	0.4232	0.6466	2
Cell5414	Epithelial cell	0.2234	0.6973	2
Cell5415	Fibroblast	0.0867	0.6778	2
Cell5416	Epithelial cell	0.2328	0.1098	2
Cell5417	Epithelial cell	0.1708	0.1445	2
Cell5418	Epithelial cell	0.2096	0.4066	2
Cell5419	Adipocyte	0.4246	0.2146	2
Cell5420	Adipocyte	0.3924	0.6286	2
Cell5421	Adipocyte	0.3841	0.3568	2
Cell5422	Epithelial cell	0.3351	0.1546	2
Cell5423	Adipocyte	0.1537	0.5473	2
Cell5424	Fibroblast	0.3058	0.0264	2
Cell5425	Epithelial cell	0.3777	0.9807	2
Cell5426	Immune (myeloid)	0.177	0.8639	2
Cell5427	Epithelial cell	0.3831	0.8729	2
Cell5428	Epithelial cell	0.0179	0.4329	2
Cell5429	Epithelial cell	0.3102	0.4966	2
Cell5430	Endothelial cell	0.3079	0.6407	2
Cell5431	Epithelial cell	0.0152	0.7161	2
Cell5432	Epithelial cell	0.2087	0.7092	2
Cell5433	Endothelial cell	0.4194	0.3786	2
Cell5434	Epithelial cell	0.4219	0.3416	2
Cell5435	Epithelial cell	0.0054	0.8523	2
Cell5436	Adipocyte	0.2771	0.1294	2
Cell5437	Fibroblast	0.0404	0.8838	2
Cell5438	Epithelial cell	0.1176	0.7591	2
Cell5439	Epithelial cell	0.2738	0.2858	2
Cell5440	Epithelial cell	0.1597	0.7288	2
Cell5441	Adipocyte	0.3636	0.6059	2
Cell5442	Muscle	0.3484	0.9573	2
Cell5443	Adipocyte	0.2597	0.261	2
Cell5444	Epithelial cell	0.3766	0.1092	2
Cell5445	Epithelial cell	0.0482	0.378	2
Cell5446	Adipocyte	0.1891	0.3	2
Cell5447	Fibroblast	0.1269	0.9189	2
Cell5448	Epithelial cell	0.4201	0.2097	2
Cell5449	Adipocyte	0.2539	0.5089	2
Cell5450	Adipocyte	0.3184	0.8019	2
Cell5451	Immune (myeloid)	0.093	0.5857	2
Cell5452	Epithelial cell	0.3055	0.5478	2
Cell5453	Epithelial cell	0.2775	0.4231	2
Cell5454	Adipocyte	0.2661	0.4657	2
Cell5455	Adipocyte	0.4074	0.1889	2
Cell5456	Epithelial cell	0.0591	0.2461	2
Cell5457	Epithelial cell	0.1735	0.547	2
Cell5458	Adipocyte	0.0487	0.7993	2
Cell5459	Adipocyte	0.2716	0.3725	2
Cell5460	Epithelial cell	0.3196	0.4067	2
Cell5461	Adipocyte	0.279	0.7537	2
Cell5462	Endothelial cell	0.2351	0.9819	2
Cell5463	Adipocyte	0.3431	0.8876	2
Cell5464	Immune (myeloid)	0.16	0.3582	2
Cell5465	Epithelial cell	0.1281	0	2
Cell5466	Adipocyte	0.1194	0.9606	2
Cell5467	Epithelial cell	0.2375	0.1432	2
Cell5468	Muscle	0.2196	0.765	2
Cell5469	Epithelial cell	0.4011	0.8705	2
Cell5470	Muscle	0.0041	0.7399	2
Cell5471	Adipocyte	0.442	0.6255	2
Cell5472	Adipocyte	0.0217	0.851	2
Cell5473	Epithelial cell	0.031	0.7561	2
Cell5474	Epithelial cell	0.3756	0.1889	2
Cell5475	Fibroblast	0.3525	0.9856	2
Cell5476	Adipocyte	0.0589	0.6232	2
Cell5477	Immune (myeloid)	0.4106	0.8703	2
Cell5478	Epithelial cell	0.442	0.4432	2
Cell5479	Fibroblast	0.0302	0.8876	2
Cell5480	Epithelial cell	0.5012	0.404	2
Cell5481	Adipocyte	0.3859	0.6796	2
Cell5482	Epithelial cell	0.342	0.2234	2
Cell5483	Adipocyte	0.2852	0.974	2
Cell5484	Immune (myeloid)	0.0377	0.3221	2
Cell5485	Epithelial cell	0.0873	0.0795	2
Cell5486	Epithelial cell	0.1461	0.482	2
Cell5487	Epithelial cell	0.4162	0.4948	2
Cell5488	Epithelial cell	0.531	0.4725	2
Cell5489	Adipocyte	0.3693	0.685	2
Cell5490	Adipocyte	0.0951	0.6832	2
Cell5491	Adipocyte	0.1193	0.8402	2
Cell5492	Endothelial cell	0.1231	0.4298	2
Cell5493	Adipocyte	0.0758	0.3129	2
Cell5494	Epithelial cell	0.1766	0.85	2
Cell5495	Epithelial cell	0.3189	0.9346	2
Cell5496	Immune (myeloid)	0.0087	0.9124	2
Cell5497	Adipocyte	0.2731	0.0435	2
Cell5498	Endothelial cell	0.2692	0.0152	2
Cell5499	Adipocyte	0.3474	0.9869	2
Cell5500	Fibroblast	0.3439	0.8458	2
Cell5501	Epithelial cell	0.1688	0.1436	2
Cell5502	Adipocyte	0.0224	0.7472	2
Cell5503	Fibroblast	0.0667	0.6632	2
Cell5504	Endothelial cell	0.3283	0.9245	2
Cell5505	Adipocyte	0.4423	0.8156	2
Cell5506	Immune (myeloid)	0.3123	0.1383	2
Cell5507	Adipocyte	0.071	0.5952	2
Cell5508	Endothelial cell	0.1791	0.8324	2
Cell5509	Adipocyte	0.2373	0.8246	2
Cell5510	Epithelial cell	0.3546	0.89	2
Cell5511	Adipocyte	0.0407	0.6678	2
Cell5512	Endothelial cell	0.091	0.7465	2
Cell5513	Epithelial cell	0.33	0.5667	2
Cell5514	Fibroblast	0.1739	0.212	2
Cell5515	Immune (myeloid)	0.4556	0.6745	2
Cell5516	Endothelial cell	0.4344	0.5528	2
Cell5517	Epithelial cell	0.2918	0.3115	2
Cell5518	Muscle	0.457	0.7448	2
Cell5519	Epithelial cell	0.3065	0.307	2
Cell5520	Epithelial cell	0.1036	0.1605	2
Cell5521	Adipocyte	0.1616	0.0349	2
Cell5522	Endothelial cell	0.1367	0.433	2
Cell5523	Endothelial cell	0.3911	0.2907	2
Cell5524	Fibroblast	0.2024	0.1165	2
Cell5525	Adipocyte	0.112	0.5178	2
Cell5526	Adipocyte	0.0693	0.0741	2
Cell5527	Epithelial cell	0.0442	0.1708	2
Cell5528	Epithelial cell	0.4411	0.9825	2
Cell5529	Fibroblast	0.0769	0.204	2
Cell5530	Endothelial cell	0.0565	0.1779	2
Cell5531	Adipocyte	0.3132	0.1178	2
Cell5532	Adipocyte	0.3093	0.5356	2
Cell5533	Epithelial cell	0.2604	0.1345	2
Cell5534	Adipocyte	0.0937	0.1159	2
Cell5535	Adipocyte	0.1532	0.752	2
Cell5536	Adipocyte	0.375	0.5753	2
Cell5537	Epithelial cell	0.0457	0.4771	2
Cell5538	Fibroblast	0.2052	0.7879	2
Cell5539	Epithelial cell	0.4546	0.3311	2
Cell5540	Epithelial cell	0.1782	0.56	2
Cell5541	Fibroblast	0.0442	0.7664	2
Cell5542	Epithelial cell	0.4341	0.3548	2
Cell5543	Adipocyte	0.1371	0.2755	2
Cell5544	Adipocyte	0.1764	0.1717	2
Cell5545	Epithelial cell	0.2295	0.0384	2
Cell5546	Fibroblast	0.4086	0.7588	2
Cell5547	Adipocyte	0.4439	0.8693	2
Cell5548	Epithelial cell	0.4988	0.5292	2
Cell5549	Fibroblast	0.4999	0.7004	2
Cell5550	Epithelial cell	0.1849	0.8111	2
Cell5551	Epithelial cell	0.0986	0.4705	2
Cell5552	Adipocyte	0.3617	0.7207	2
Cell5553	Fibroblast	0.3476	0.2501	2
Cell5554	Endothelial cell	0.3445	0.8524	2
Cell5555	Epithelial cell	0.34	0.2627	2
Cell5556	Fibroblast	0.3425	0.7814	2
Cell5557	Adipocyte	0.0508	0.1762	2
Cell5558	Adipocyte	0.3489	0.2787	2
Cell5559	Epithelial cell	0.3773	0.6023	2
Cell5560	Epithelial cell	0.4288	0.1233	2
Cell5561	Epithelial cell	0.2716	0.0236	2
Cell5562	Fibroblast	0.38	0.811	2
Cell5563	Adipocyte	0.2108	0.8682	2
Cell5564	Fibroblast	0.1749	0.8652	2
Cell5565	Fibroblast	0.4828	0.5191	2
Cell5566	Epithelial cell	0.491	0.7178	2
Cell5567	Epithelial cell	0.2626	0.2188	2
Cell5568	Epithelial cell	0.4415	0.549	2
Cell5569	Epithelial cell	0.0649	0.244	2
Cell5570	Epithelial cell	0.1838	0.5336	2
Cell5571	Endothelial cell	0.0673	0.1529	2
Cell5572	Endothelial cell	0.003	0.2232	2
Cell5573	Epithelial cell	0.2538	0.0035	2
Cell5574	Immune (myeloid)	0.4715	0.3904	2
Cell5575	Adipocyte	0.3243	0.7568	2
Cell5576	Adipocyte	0.36870000000000003	0.1394	2
Cell5577	Fibroblast	0.0279	0.2448	2
Cell5578	Fibroblast	0.0917	0.3056	2
Cell5579	Adipocyte	0.3849	0.5313	2
Cell5580	Endothelial cell	0.3851	0.1803	2
Cell5581	Endothelial cell	0.372	0.029	2
Cell5582	Adipocyte	0.1056	0.498	2
Cell5583	Muscle	0.4869	0.3206	2
Cell5584	Epithelial cell	0.1497	0.883	2
Cell5585	Adipocyte	0.2	0.4956	2
Cell5586	Adipocyte	0.3877	0.8559	2
Cell5587	Fibroblast	0.2025	0.4955	2
Cell5588	Adipocyte	0.4362	0.2196	2
Cell5589	Endothelial cell	0.2418	0.6245	2
Cell5590	Epithelial cell	0.1823	0.7327	2
Cell5591	Epithelial cell	0.2757	0.2891	2
Cell5592	Fibroblast	0.3695	0.9314	2
Cell5593	Fibroblast	0.2005	0.0666	2
Cell5594	Adipocyte	0.3316	0.5298	2
Cell5595	Epithelial cell	0.4736	0.3655	2
Cell5596	Fibroblast	0.1219	0.5976	2
Cell5597	Muscle	0.4105	0.8333	2
Cell5598	Fibroblast	0.5203	0.4155	2
Cell5599	Endothelial cell	0.3926	0.8713	2
Cell5600	Adipocyte	0.1654	0.5082	2
Cell5601	Adipocyte	0.0919	0.2203	2
Cell5602	Adipocyte	0.2789	0.2737	2
Cell5603	Epithelial cell	0.329	0.5935	2
Cell5604	Endothelial cell	0.385	0.4683	2
Cell5605	Adipocyte	0.1721	0.2239	2
Cell5606	Epithelial cell	0.09	0.733	2
Cell5607	Adipocyte	0.179	0.959	2
Cell5608	Adipocyte	0.1811	0.4509	2
Cell5609	Endothelial cell	0.3414	0.9925	2
Cell5610	Epithelial cell	0.3045	0.3353	2
Cell5611	Epithelial cell	0.2316	0.5876	2
Cell5612	Epithelial cell	0.1495	0.1892	2
Cell5613	Epithelial cell	0.1847	0.5982	2
Cell5614	Epithelial cell	0.4637	0.738	2
Cell5615	Adipocyte	0.1617	0.6949	2
Cell5616	Epithelial cell	0.3423	0.9672	2
Cell5617	Adipocyte	0.3785	0.1023	2
Cell5618	Epithelial cell	0.0878	0.1615	2
Cell5619	Endothelial cell	0.2858	0.7825	2
Cell5620	Muscle	0.1601	0.5751	2
Cell5621	Adipocyte	0.253	0.256	2
Cell5622	Endothelial cell	0.1871	0.6545	2
Cell5623	Adipocyte	0.4194	0.7126	2
Cell5624	Endothelial cell	0.3731	0.4915	2
Cell5625	Epithelial cell	0.1007	0.8656	2
Cell5626	Epithelial cell	0.2839	0.2668	2
Cell5627	Epithelial cell	0.5454	0.5306	2
Cell5628	Epithelial cell	0.0549	0.3786	2
Cell5629	Immune (myeloid)	0.2165	0.7883	2
Cell5630	Endothelial cell	0.1859	0.2374	2
Cell5631	Endothelial cell	0.4328	0.8013	2
Cell5632	Fibroblast	0.0238	0.1085	2
Cell5633	Fibroblast	0.2458	0.9187	2
Cell5634	Adipocyte	0.3168	0.5309	2
Cell5635	Epithelial cell	0.3102	0.8683	2
Cell5636	Epithelial cell	0.2881	0.3323	2
Cell5637	Fibroblast	0.1637	0.2924	2
Cell5638	Epithelial cell	0.0935	0.5814	2
Cell5639	Epithelial cell	0.1288	0.2924	2
Cell5640	Epithelial cell	0.1134	0.1049	2
Cell5641	Adipocyte	0.1067	0.0617	2
Cell5642	Fibroblast	0.0608	0.9801	2
Cell5643	Epithelial cell	0.1483	0.4737	2
Cell5644	Epithelial cell	0.0998	0.8271	2
Cell5645	Epithelial cell	0.151	0.6495	2
Cell5646	Adipocyte	0.3451	0.356	2
Cell5647	Endothelial cell	0.1325	0.918	2
Cell5648	Epithelial cell	0.4432	0.0954	2
Cell5649	Epithelial cell	0.1785	0.7188	2
Cell5650	Fibroblast	0.0235	0.2084	2
Cell5651	Adipocyte	0.4167	0.8007	2
Cell5652	Endothelial cell	0.1555	0.0304	2
Cell5653	Adipocyte	0.0839	0.2567	2
Cell5654	Epithelial cell	0.1228	0.022	2
Cell5655	Epithelial cell	0.1844	0.8157	2
Cell5656	Epithelial cell	0.1405	0.4403	2
Cell5657	Epithelial cell	0.1964	0.9988	2
Cell5658	Adipocyte	0.1931	0.572	2
Cell5659	Fibroblast	0.2311	0.0164	2
Cell5660	Muscle	0.3796	0.8	2
Cell5661	Epithelial cell	0.2269	0.8603	2
Cell5662	Adipocyte	0.4696	0.2177	2
Cell5663	Epithelial cell	0.2679	0.5167	2
Cell5664	Endothelial cell	0.0738	0.4653	2
Cell5665	Fibroblast	0.1384	0.8109	2
Cell5666	Epithelial cell	0.005	0.1958	2
Cell5667	Endothelial cell	0.2317	0.276	2
Cell5668	Epithelial cell	0.0094	0.4432	2
Cell5669	Epithelial cell	0.2197	0.3278	2
Cell5670	Endothelial cell	0.4352	0.0867	2
Cell5671	Endothelial cell	0.1033	0.1858	2
Cell5672	Fibroblast	0.1085	0.5908	2
Cell5673	Epithelial cell	0.3564	0.0134	2
Cell5674	Endothelial cell	0.2924	0.0272	2
Cell5675	Endothelial cell	0.1296	0.6315	2
Cell5676	Adipocyte	0.0185	0.3696	2
Cell5677	Fibroblast	0.4766	0.7326	2
Cell5678	Epithelial cell	0.1	0.7014	2
Cell5679	Epithelial cell	0.0272	0.0083	2
Cell5680	Adipocyte	0.338	0.7449	2
Cell5681	Immune (myeloid)	0.173	0.9949	2
Cell5682	Epithelial cell	0.0447	0.0336	2
Cell5683	Epithelial cell	0.2237	0.2175	2
Cell5684	Adipocyte	0.2859	0.8138	2
Cell5685	Adipocyte	0.0322	0.9601	2
Cell5686	Adipocyte	0.323	0.3341	2
Cell5687	Adipocyte	0.1816	0.8834	2
Cell5688	Epithelial cell	0.3166	0.1113	2
Cell5689	Epithelial cell	0.3961	0.8375	2
Cell5690	Epithelial cell	0.3017	0.6426	2
Cell5691	Fibroblast	0.368	0.813	2
Cell5692	Endothelial cell	0.1234	0.2822	2
Cell5693	Muscle	0.4846	0.702	2
Cell5694	Fibroblast	0.1835	0.8809	2
Cell5695	Adipocyte	0.3487	0.8119	2
Cell5696	Fibroblast	0.1981	0.6119	2
Cell5697	Epithelial cell	0.0245	0.1022	2
Cell5698	Fibroblast	0.1241	0.7808	2
Cell5699	Epithelial cell	0.1637	0.381	2
Cell5700	Adipocyte	0.4217	0.8029	2
Cell5701	Epithelial cell	0.4074	0.6234	2
Cell5702	Epithelial cell	0.4515	0.5687	2
Cell5703	Immune (myeloid)	0.0397	0.4006	2
Cell5704	Adipocyte	0.1806	0.013	2
Cell5705	Epithelial cell	0.2794	0.8086	2
Cell5706	Epithelial cell	0.3596	0.9274	2
Cell5707	Adipocyte	0.4406	0.5344	2
Cell5708	Epithelial cell	0.1534	0.3171	2
Cell5709	Adipocyte	0.1325	0.5569	2
Cell5710	Endothelial cell	0.1036	0.1775	2
Cell5711	Epithelial cell	0.0852	0.9729	2
Cell5712	Endothelial cell	0.3061	0.7225	2
Cell5713	Endothelial cell	0.0179	0.9199	2
Cell5714	Epithelial cell	0.009	0.8102	2
Cell5715	Muscle	0.3152	0.1451	2
Cell5716	Adipocyte	0.4396	0.8811	2
Cell5717	Fibroblast	0.0377	0.4353	2
Cell5718	Adipocyte	0.1817	0.2094	2
Cell5719	Fibroblast	0.2059	0.2442	2
Cell5720	Adipocyte	0.079	0.097	2
Cell5721	Epithelial cell	0.5035	0.4356	2
Cell5722	Epithelial cell	0.3777	0.9934	2
Cell5723	Epithelial cell	0.4201	0.0145	2
Cell5724	Epithelial cell	0.226	0.3351	2
Cell5725	Epithelial cell	0.3211	0.439	2
Cell5726	Adipocyte	0.021	0.458	2
Cell5727	Epithelial cell	0.0478	0.21	2
Cell5728	Epithelial cell	0.0518	0.3563	2
Cell5729	Fibroblast	0.047	0.8872	2
Cell5730	Epithelial cell	0.0802	0.1238	2
Cell5731	Endothelial cell	0.3246	0.042	2
Cell5732	Endothelial cell	0.5399	0.526	2
Cell5733	Adipocyte	0.4968	0.4154	2
Cell5734	Immune (myeloid)	0.0232	0.8412	2
Cell5735	Adipocyte	0.1317	0.6357	2
Cell5736	Adipocyte	0.5365	0.5418	2
Cell5737	Adipocyte	0.178	0.6622	2
Cell5738	Endothelial cell	0.3886	0.2323	2
Cell5739	Endothelial cell	0.2808	0.5182	2
Cell5740	Adipocyte	0.4882	0.6275	2
Cell5741	Adipocyte	0.4319	0.5066	2
Cell5742	Epithelial cell	0.1901	0.8101	2
Cell5743	Epithelial cell	0.1592	0.3289	2
Cell5744	Epithelial cell	0.1478	0.8523	2
Cell5745	Adipocyte	0.1998	0.6654	2
Cell5746	Epithelial cell	0.4827	0.6633	2
Cell5747	Adipocyte	0.4928	0.627	2
Cell5748	Epithelial cell	0.4231	0.2675	2
Cell5749	Adipocyte	0.122	0.6201	2
Cell5750	Epithelial cell	0.2577	0.2783	2
Cell5751	Muscle	0.1005	0.9029	2
Cell5752	Epithelial cell	0.0206	0.8047	2
Cell5753	Epithelial cell	0.2083	0.4261	2
Cell5754	Epithelial cell	0.053	0.0993	2
Cell5755	Fibroblast	0.0465	0.8092	2
Cell5756	Adipocyte	0.3503	0.9022	2
Cell5757	Immune (myeloid)	0.3756	0.5092	2
Cell5758	Adipocyte	0.3068	0.9204	2
Cell5759	Immune (myeloid)	0.1693	0.009	2
Cell5760	Epithelial cell	0.187	0.3976	2
Cell5761	Adipocyte	0.095	0.8834	2
Cell5762	Adipocyte	0.1035	0.3042	2
Cell5763	Muscle	0.2363	0.1184	2
Cell5764	Endothelial cell	0.2998	0.5557	2
Cell5765	Adipocyte	0.2878	0.5898	2
Cell5766	Endothelial cell	0.0476	0.1377	2
Cell5767	Adipocyte	0.2497	0.4296	2
Cell5768	Epithelial cell	0.5376	0.579	2
Cell5769	Epithelial cell	0.5276	0.4877	2
Cell5770	Endothelial cell	0.0644	0.7279	2
Cell5771	Epithelial cell	0.0501	0.0397	2
Cell5772	Adipocyte	0.339	0.4024	2
Cell5773	Adipocyte	0.4411	0.9178	2
Cell5774	Epithelial cell	0.026	0.218	2
Cell5775	Adipocyte	0.2637	0.53	2
Cell5776	Epithelial cell	0.1536	0.267	2
Cell5777	Epithelial cell	0.2927	0.935	2
Cell5778	Adipocyte	0.3644	0.3821	2
Cell5779	Fibroblast	0.2003	0.9352	2
Cell5780	Adipocyte	0.3532	0.8898	2
Cell5781	Epithelial cell	0.3676	0.4718	2
Cell5782	Muscle	0.0422	0.4886	2
Cell5783	Endothelial cell	0.3907	0.1529	2
Cell5784	Fibroblast	0.2362	0.0191	2
Cell5785	Endothelial cell	0.167	0.0837	2
Cell5786	Adipocyte	0.2519	0.3236	2
Cell5787	Immune (myeloid)	0.2564	0.675	2
Cell5788	Fibroblast	0.2812	0.9274	2
Cell5789	Epithelial cell	0.4416	0.1738	2
Cell5790	Fibroblast	0.36	0.0936	2
Cell5791	Fibroblast	0.188	0.8599	2
Cell5792	Epithelial cell	0.0675	0.8938	2
Cell5793	Fibroblast	0.4439	0.2342	2
Cell5794	Epithelial cell	0.0941	0.5438	2
Cell5795	Adipocyte	0.3115	0.462	2
Cell5796	Adipocyte	0.4978	0.2778	2
Cell5797	Adipocyte	0.3358	0.9639	2
Cell5798	Adipocyte	0.0243	0.2232	2
Cell5799	Epithelial cell	0.2849	0.0229	2
Cell5800	Adipocyte	0.1935	0.5978	2
Cell5801	Epithelial cell	0.0498	0.1593	2
Cell5802	Epithelial cell	0.2292	0.9194	2
Cell5803	Epithelial cell	0.4535	0.2679	2
Cell5804	Immune (myeloid)	0.0811	0.4428	2
Cell5805	Epithelial cell	0.2989	0.0652	2
Cell5806	Fibroblast	0.0682	0.3211	2
Cell5807	Adipocyte	0.2848	0.539	2
Cell5808	Adipocyte	0.4954	0.7019	2
Cell5809	Fibroblast	0.1281	0.7099	2
Cell5810	Immune (myeloid)	0.331	0.9565	2
Cell5811	Fibroblast	0.4773	0.3496	2
Cell5812	Epithelial cell	0.2692	0.4587	2
Cell5813	Adipocyte	0.1044	0.8351	2
Cell5814	Fibroblast	0.1331	0.7215	2
Cell5815	Epithelial cell	0.1901	0.1152	2
Cell5816	Adipocyte	0.0571	0.9097	2
Cell5817	Epithelial cell	0.231	0.8415	2
Cell5818	Adipocyte	0.4182	0.7219	2
Cell5819	Epithelial cell	0.358	0.6849	2
Cell5820	Endothelial cell	0.2976	0.3729	2
Cell5821	Epithelial cell	0.3908	0.1354	2
Cell5822	Adipocyte	0.4579	0.2905	2
Cell5823	Adipocyte	0.5224	0.4784	2
Cell5824	Adipocyte	0.2739	0.7038	2
Cell5825	Endothelial cell	0.0364	0.6867	2
Cell5826	Adipocyte	0.3245	0.3093	2
Cell5827	Adipocyte	0.2002	0.9175	2
Cell5828	Adipocyte	0.2742	0.9426	2
Cell5829	Epithelial cell	0.3299	0.5816	2
Cell5830	Epithelial cell	0.3725	0.4275	2
Cell5831	Epithelial cell	0.3307	0.5075	2
Cell5832	Epithelial cell	0.0933	0.6924	2
Cell5833	Muscle	0.2543	0.4713	2
Cell5834	Epithelial cell	0.0273	0.5519	2
Cell5835	Adipocyte	0.4964	0.3702	2
Cell5836	Epithelial cell	0.2548	0.3144	2
Cell5837	Epithelial cell	0.397	0.8325	2
Cell5838	Adipocyte	0.4271	0.5249	2
Cell5839	Adipocyte	0.3094	0.972	2
Cell5840	Adipocyte	0.245	0.6082	2
Cell5841	Adipocyte	0.2052	0.718	2
Cell5842	Endothelial cell	0.192	0.1331	2
Cell5843	Fibroblast	0.0913	0.351	2
Cell5844	Adipocyte	0.0219	0.9933	2
Cell5845	Epithelial cell	0.0572	0.2724	2
Cell5846	Fibroblast	0.3828	0.4127	2
Cell5847	Adipocyte	0.3857	0.8632	2
Cell5848	Adipocyte	0.2805	0.0403	2
Cell5849	Fibroblast	0.0621	0.0503	2
Cell5850	Fibroblast	0.0403	0.9266	2
Cell5851	Immune (myeloid)	0.0744	0.9085	2
Cell5852	Epithelial cell	0.3052	0.7679	2
