Cell	annotation	x.loc	y.loc
Cell3965	Tumor	9006.7499	47.3163
Cell3966	Tumor	9023.5329	18.3826
Cell3967	Tumor	9180.7729	-83.2381
Cell3968	Tumor	8922.715	56.2955
Cell3969	Tumor	8907.7814	222.5936
Cell3970	Tumor	8814.0366	183.2534
Cell3971	Tumor	9069.6035	34.0925
Cell3972	Tumor	8915.1849	-2.3017
Cell3973	Tumor	8913.1343	88.8355
Cell3974	Tumor	8857.3009	47.5376
Cell3975	Tumor	9008.7994	36.5176
Cell3976	Tumor	8879.2977	88.4287
Cell3977	Tumor	9023.0089	-104.9866
Cell3978	Tumor	8890.1797	92.1297
Cell3979	Tumor	8891.1618	204.4966
Cell3980	Tumor	8909.1101	80.9523
Cell3981	Tumor	8929.2005	28.0607
Cell3982	Tumor	8983.5982	94.9601
Cell3983	Tumor	8764.3093	428.4302
Cell3984	Tumor	8840.5307	112.2372
Cell3985	Tumor	8916.4428	-51.3915
Cell3986	Tumor	8939.6846	63.1663
Cell3987	Tumor	8899.5631	-68.9046
Cell3988	Tumor	8985.9686	60.9851
Cell3989	Tumor	8808.2528	-5.2966
Cell3990	Tumor	8890.3687	126.177
Cell3991	Tumor	8929.6926	205.3154
Cell3992	Tumor	8844.1306	270.6138
Cell3993	Tumor	8930.8308	125.0996
Cell3994	Tumor	8914.3266	156.9411
Cell3995	Tumor	8859.4972	72.1836
Cell3996	Tumor	8980.0441	14.2613
Cell3997	Tumor	8890.7621	109.863
Cell3998	Tumor	9021.5489	-126.0707
Cell3999	Tumor	8887.4295	85.5356
Cell4000	Tumor	8858.3087	37.0712
Cell4001	Tumor	8966.0047	-71.5846
Cell4002	Tumor	8952.7781	101.7142
Cell4003	Tumor	8952.8935	-68.1028
Cell4004	Tumor	8981.2879	15.8919
Cell4005	Tumor	9007.7187	-16.601
Cell4006	Tumor	8876.598	129.7171
Cell4007	Tumor	8907.7961	-35.032
Cell4008	Tumor	8964.1816	127.0947
Cell4009	Tumor	9107.3845	26.1079
Cell4010	Tumor	9006.5763	-69.2166
Cell4011	Tumor	8907.5046	225.1915
Cell4012	Tumor	8924.4038	73.8049
Cell4013	Tumor	8978.1109	132.8777
Cell4014	Tumor	9082.8801	-87.4935
Cell4015	Tumor	8896.8754	6.1
Cell4016	Tumor	8870.0695	185.0577
Cell4017	Tumor	8981.0348	163.7871
Cell4018	Tumor	8909.6485	-34.0789
Cell4019	Tumor	8855.0716	292.9729
Cell4020	Tumor	8899.2426	246.3236
Cell4021	Tumor	8859.0428	-69.6305
Cell4022	Tumor	8929.6053	5.3244
Cell4023	Tumor	8979.2173	75.4859
Cell4024	Tumor	8953.7323	-108.7759
Cell4025	Tumor	9050.1289	-0.3494
Cell4026	Tumor	8966.7161	-71.1466
Cell4027	Tumor	8907.6669	178.132
Cell4028	Tumor	8915.075	53.9197
Cell4029	Tumor	9073.3033	-98.1287
Cell4030	Tumor	9006.6525	27.8226
Cell4031	Tumor	8897.077	169.5376
Cell4032	Tumor	9046.0333	-74.8084
Cell4033	Tumor	8837.6273	-90.7998
Cell4034	Tumor	8836.0209	88.7069
Cell4035	Tumor	8828.7946	71.6737
Cell4036	Tumor	8974.6986	112.1183
Cell4037	Tumor	8826.5491	315.3895
Cell4038	Tumor	9064.5917	60.9218
Cell4039	Tumor	9006.6229	-182.8049
Cell4040	Tumor	8915.4948	-53.234
Cell4041	Tumor	8939.2839	196.1153
Cell4042	Tumor	8898.3966	42.2732
Cell4043	Tumor	9268.6023	-188.0359
Cell4044	Tumor	8854.6656	67.0017
Cell4045	Tumor	9059.6531	48.318
Cell4046	Tumor	9008.015	79.5694
Cell4047	Tumor	8852.2485	129.5994
Cell4048	Tumor	8975.0675	90.6144
Cell4049	Tumor	9067.7085	-27.6234
Cell4050	Tumor	8905.1557	118.0734
Cell4051	Tumor	8895.8038	-69.2774
Cell4052	Tumor	9164.6694	-62.913
Cell4053	Tumor	9017.9351	121.6837
Cell4054	Tumor	9039.5504	51.3532
Cell4055	Tumor	8834.986	-45.9863
Cell4056	Tumor	8971.1228	-148.777
Cell4057	Tumor	8978.7338	-4.1633
Cell4058	Tumor	8829.802	160.5089
Cell4059	Tumor	8975.3918	-89.295
Cell4060	Tumor	9149.7152	-89.777
Cell4061	Tumor	9037.3333	-82.7103
Cell4062	Tumor	9053.7065	-113.2998
Cell4063	Tumor	8877.9511	-34.3469
Cell4064	Tumor	8876.0064	144.1168
Cell4065	Tumor	8974.9493	172.3662
Cell4066	Tumor	9243.3641	-152.0986
Cell4067	Tumor	8930.8471	242.7181
Cell4068	Tumor	8826.8671	-54.324
Cell4069	Tumor	8949.0275	121.2304
Cell4070	Tumor	8842.3792	153.1571
Cell4071	Tumor	8845.6467	238.6431
Cell4072	Tumor	8869.3806	32.8225
Cell4073	Tumor	8848.578	-46.0848
Cell4074	Tumor	8854.8973	149.6864
Cell4075	Tumor	8828.5832	102.136
Cell4076	Tumor	8890.9275	-70.3572
Cell4077	Tumor	8894.6732	162.5889
Cell4078	Tumor	8850.5597	-128.587
Cell4079	Tumor	8868.3422	303.0192
Cell4080	Tumor	8849.0668	32.7505
Cell4081	Tumor	8870.8241	192.0525
Cell4082	Tumor	9149.5751	-114.2702
Cell4083	Tumor	9037.1884	40.3559
Cell4084	Tumor	8883.9766	16.3657
Cell4085	Tumor	8801.1437	-99.8326
Cell4086	Tumor	8925.1831	29.2846
Cell4087	Tumor	8841.4899	-89.9128
Cell4088	Tumor	8994.26	-82.4063
Cell4089	Tumor	9018.9825	93.4276
Cell4090	Tumor	8890.7137	221.9036
Cell4091	Tumor	9068.1611	-8.7273
Cell4092	Tumor	8939.0724	124.5239
Cell4093	Tumor	8878.7802	-40.99
Cell4094	Tumor	8979.9613	84.9683
Cell4095	Tumor	9157.1831	-151.8495
Cell4096	Tumor	8913.2718	159.6264
Cell4097	Tumor	8813.1437	18.6484
Cell4098	Tumor	8863.665	160.8768
Cell4099	Tumor	8838.6235	80.8119
Cell4100	Tumor	8887.0749	163.0973
Cell4101	Tumor	8867.6054	141.0713
Cell4102	Tumor	9085.4181	38.6125
Cell4103	Tumor	9003.7461	-105.8053
Cell4104	Tumor	8963.3579	-20.326
Cell4105	Tumor	8925.1229	131.9743
Cell4106	Tumor	8912.4906	56.2281
Cell4107	Tumor	8982.1589	88.4893
Cell4108	Tumor	9059.4092	14.9927
Cell4109	Tumor	9209.7303	-167.419
Cell4110	Tumor	8853.5198	101.9537
Cell4111	Tumor	8825.4967	70.8645
Cell4112	Tumor	8682.324	516.921
Cell4113	Tumor	9064.1617	42.5859
Cell4114	Tumor	8854.3625	-109.897
Cell4115	Tumor	8928.3412	175.9085
Cell4116	Tumor	8977.4288	9.4739
Cell4117	Tumor	8995.1269	73.1886
Cell4118	Tumor	9056.4047	71.9541
Cell4119	Tumor	8960.7828	-145.9453
Cell4120	Tumor	8889.9924	217.6812
Cell4121	Tumor	8891.1947	68.2674
Cell4122	Tumor	8994.279	156.9032
Cell4123	Tumor	9042.7396	-67.2702
Cell4124	Tumor	8976.3484	-93.2109
Cell4125	Tumor	9049.6318	81.3687
Cell4126	Tumor	9007.3339	83.1872
Cell4127	Tumor	8913.8839	-28.2825
Cell4128	Tumor	8985.1539	-105.8094
Cell4129	Tumor	8974.0132	9.9147
Cell4130	Tumor	8802.3945	130.7863
Cell4131	Tumor	9055.6257	-73.9779
Cell4132	Tumor	9053.814	28.5304
Cell4133	Tumor	9067.8571	-100.9116
Cell4134	Tumor	8992.283	-37.3213
Cell4135	Tumor	8897.5708	-128.6473
Cell4136	Tumor	8986.0617	148.0147
Cell4137	Tumor	9023.7539	-132.1962
Cell4138	Tumor	8979.7209	-3.1626
Cell4139	Tumor	8897.8109	4.8223
Cell4140	Tumor	8962.6789	139.076
Cell4141	Tumor	8956.5934	63.761
Cell4142	Tumor	9010.7737	144.6287
Cell4143	Tumor	8957.5213	168.2482
Cell4144	Tumor	8867.6088	294.7822
Cell4145	Tumor	8831.8317	-61.5127
Cell4146	Tumor	8908.5359	71.4129
Cell4147	Tumor	9165.964	-112.2255
Cell4148	Tumor	8835.5476	-110.0521
Cell4149	Tumor	8867.2743	61.6004
Cell4150	Tumor	8813.2752	-62.9654
Cell4151	Tumor	8859.5939	-161.2369
Cell4152	Tumor	9028.6823	55.992
Cell4153	Tumor	8915.017	121.4747
Cell4154	Tumor	8822.1351	272.998
Cell4155	Tumor	8822.8679	362.2872
Cell4156	Tumor	8833.5358	4.8128
Cell4157	Tumor	8948.8788	69.4615
Cell4158	Tumor	9060.783	1.8733
Cell4159	Tumor	8949.3723	-176.58
Cell4160	Tumor	8899.8277	-33.3687
Cell4161	Tumor	9184.1717	-80.4664
Cell4162	Tumor	8819.3387	333.0237
Cell4163	Tumor	9029.2582	13.0779
Cell4164	Tumor	8876.4393	270.9534
Cell4165	Tumor	8950.4315	0.5948
Cell4166	Tumor	8826.3964	95.9245
Cell4167	Tumor	9003.8102	102.2
Cell4168	Tumor	8891.1996	96.0169
Cell4169	Tumor	8954.3074	169.8292
Cell4170	Tumor	8948.6505	-94.9021
Cell4171	Tumor	9269.057	-169.4315
Cell4172	Tumor	8851.5035	245.2318
Cell4173	Tumor	8845.2224	-36.2598
Cell4174	Tumor	8846.9633	194.7421
Cell4175	Tumor	8918.592	-69.5431
Cell4176	Tumor	8958.8506	-68.82
Cell4177	Tumor	8876.2828	164.8229
Cell4178	Tumor	8848.7208	106.1798
Cell4179	Tumor	8964.6247	70.1356
Cell4180	Tumor	8813.2206	280.0681
Cell4181	Tumor	8913.6825	21.3509
Cell4182	Tumor	8893.9015	-65.01
Cell4183	Tumor	9115.7488	7.2961
Cell4184	Tumor	8917.785	204.9681
Cell4185	Tumor	8941.6081	149.7409
Cell4186	Tumor	8956.848	74.9201
Cell4187	Tumor	9107.1251	-31.0364
Cell4188	Tumor	8817.5501	191.097
Cell4189	Tumor	8883.2639	60.6553
Cell4190	Tumor	8944.3276	-49.1031
Cell4191	Tumor	8946.1113	90.5346
Cell4192	Tumor	8868.3552	286.8156
Cell4193	Tumor	8988.8709	53.2774
Cell4194	Tumor	8817.8945	-94.6616
Cell4195	Tumor	8988.6421	-77.9282
Cell4196	Tumor	9094.9384	23.431
Cell4197	Tumor	9059.0926	39.1158
Cell4198	Tumor	9037.9189	30.4608
Cell4199	Tumor	8934.2436	53.2165
Cell4200	Tumor	9110.2532	-30.034300000000002
Cell4201	Tumor	8891.8252	-32.7027
Cell4202	Tumor	8902.7682	-35.0706
Cell4203	Tumor	9249.8719	-160.888
Cell4204	Tumor	8934.5685	164.7607
Cell4205	Tumor	8788.5777	-63.904
Cell4206	Tumor	8841.1558	77.0223
Cell4207	Tumor	8992.2227	-36.6823
Cell4208	Tumor	8789.5266	66.6515
Cell4209	Tumor	9075.2292	59.0733
Cell4210	Tumor	8897.0179	48.3489
Cell4211	Tumor	8914.1515	99.5631
Cell4212	Tumor	9071.7843	37.4778
Cell4213	Tumor	8606.9921	579.6819
Cell4214	Tumor	9009.0069	43.347
Cell4215	Tumor	8989.4237	-123.4898
Cell4216	Tumor	8931.3965	180.6302
Cell4217	Tumor	9016.8548	-4.126
Cell4218	Tumor	8804.3339	125.8535
Cell4219	Tumor	8952.9034	63.3515
Cell4220	Tumor	8966.8573	-2.8707
Cell4221	Tumor	8977.7429	-18.3014
Cell4222	Tumor	9085.2422	-44.7826
Cell4223	Tumor	8868.2892	272.5241
Cell4224	Tumor	8926.7553	95.6391
Cell4225	Tumor	8892.7243	108.3213
Cell4226	Tumor	8949.3453	-88.3303
Cell4227	Tumor	8911.9772	2.8556
Cell4228	Tumor	8785.7917	31.2349
Cell4229	Tumor	8976.0239	-82.1403
Cell4230	Tumor	9157.0711	-68.6814
Cell4231	Tumor	8859.8838	-9.1369
Cell4232	Tumor	8803.2596	10.7417
Cell4233	Tumor	8832.7841	103.0795
Cell4234	Tumor	8982.3186	-46.9714
Cell4235	Tumor	8977.9017	81.5436
Cell4236	Tumor	8822.0602	276.0404
Cell4237	Tumor	9025.7976	-39.8646
Cell4238	Tumor	9127.8024	-118.5711
Cell4239	Tumor	8924.1759	-8.0793
Cell4240	Tumor	8987.3116000000009	70.2307
Cell4241	Tumor	8861.4814	-123.9912
Cell4242	Tumor	8871.384	279.1891
Cell4243	Tumor	9094.6131	-20.2741
Cell4244	Tumor	8894.1769	-56.949
Cell4245	Tumor	8898.9035	4.0685
Cell4246	Tumor	8957.825	-15.0486
Cell4247	Tumor	8927.8821	50.5171
Cell4248	Tumor	8882.4301	143.4618
Cell4249	Tumor	8907.3983	-22.3754
Cell4250	Tumor	8949.8782	-7.9221
Cell4251	Tumor	8971.3507	-2.7047
Cell4252	Tumor	8903.0802	124.343
Cell4253	Tumor	8888.1395	61.2435
Cell4254	Tumor	8922.0643	233.734
Cell4255	Tumor	8899.4983	15.069
Cell4256	Tumor	8886.2289	72.0907
Cell4257	Tumor	9053.3618	65.4631
Cell4258	Tumor	8880.9303	137.9706
Cell4259	Tumor	8860.0648	232.0744
Cell4260	Tumor	8838.6716	-36.6025
Cell4261	Tumor	8883.5815	110.5287
Cell4262	Tumor	8854.5318	-65.6246
Cell4263	Tumor	8875.6876	53.2509
Cell4264	Tumor	8944.4825	220.5101
Cell4265	Tumor	8882.3637	15.6163
Cell4266	Tumor	8912.7364	-113.5809
Cell4267	Tumor	8863.2211	-86.1728
Cell4268	Tumor	8944.0753	-92.1199
Cell4269	Tumor	9122.7306	-27.6503
Cell4270	Tumor	8968.9966	177.5606
Cell4271	Tumor	8813.941	231.8502
Cell4272	Tumor	8889.5816	15.8844
Cell4273	Tumor	8862.2015	26.0389
Cell4274	Tumor	9026.0836	80.9984
Cell4275	Tumor	8827.4033	128.8778
Cell4276	Tumor	8975.2627	-158.9705
Cell4277	Tumor	8991.857	-148.2936
Cell4278	Tumor	8897.6364	203.4983
Cell4279	Tumor	8912.5487	155.0877
Cell4280	Tumor	8996.3835	-117.283
Cell4281	Tumor	8949.994	69.2124
Cell4282	Tumor	8911.6314	-125.8747
Cell4283	Tumor	8873.2499	64.512
Cell4284	Tumor	8923.9931	11.4318
Cell4285	Tumor	8892.9419	230.9642
Cell4286	Tumor	8820.4588	350.648
Cell4287	Tumor	8804.9542	-77.3634
Cell4288	Tumor	8927.5748	31.795
Cell4289	Tumor	8835.6704	71.7741
Cell4290	Tumor	8995.2868	-65.0099
Cell4291	Tumor	8836.1465	-87.9138
Cell4292	Tumor	8987.708	83.9715
Cell4293	Tumor	8998.5192	-59.5814
Cell4294	Tumor	8854.2109	-0.0817
Cell4295	Tumor	8863.2682	-122.2043
Cell4296	Tumor	8858.4112	170.7193
Cell4297	Tumor	8732.2581	471.1112
Cell4298	Tumor	8841.8527	151.9501
Cell4299	Tumor	8981.5018	87.2574
Cell4300	Tumor	8890.998	161.9773
Cell4301	Tumor	9000.4489	120.2532
Cell4302	Tumor	8884.8753	144.8915
Cell4303	Tumor	9066.5848	35.3467
Cell4304	Tumor	8952.694	69.6625
Cell4305	Tumor	8974.3415	-141.0463
Cell4306	Tumor	8786.1549	396.3183
Cell4307	Tumor	8895.852	202.4906
Cell4308	Tumor	9058.408	12.4216
Cell4309	Tumor	8924.2846	160.5736
Cell4310	Tumor	8932.3141	16.6242
Cell4311	Tumor	8888.2614	-3.534
Cell4312	Tumor	8816.5504	365.5984
Cell4313	Tumor	8956.9049	10.5095
Cell4314	Tumor	8976.4542	114.0993
Cell4315	Tumor	8972.4698	-25.5479
Cell4316	Tumor	8892.462	119.2796
Cell4317	Tumor	9012.3004	124.1655
Cell4318	Tumor	9041.1511	26.1271
Cell4319	Tumor	8968.9719	141.3334
Cell4320	Tumor	9024.5786	33.6125
Cell4321	Tumor	8972.9989	148.8957
Cell4322	Tumor	8932.4911	-127.1784
Cell4323	Tumor	8974.5587	-59.905
Cell4324	Tumor	8857.454	195.1158
Cell4325	Tumor	8871.2686	-22.1842
Cell4326	Tumor	8789.3281	-26.391
Cell4327	Tumor	8873.4288	139.8052
Cell4328	Tumor	8834.2825	140.8442
Cell4329	Tumor	8949.653	2.0907
Cell4330	Tumor	8902.9211	80.2468
Cell4331	Tumor	9000.6478	1.276
Cell4332	Tumor	8963.6439	12.9939
Cell4333	Tumor	8851.7254	-3.8842
Cell4334	Tumor	8927.0535	158.3633
Cell4335	Tumor	8738.9976	460.6291
Cell4336	Tumor	8944.2117	37.9215
Cell4337	Tumor	8911.9877	49.7722
Cell4338	Tumor	8834.0714	17.4962
Cell4339	Tumor	8936.5216	-125.1712
Cell4340	Tumor	8901.1693	-76.6766
Cell4341	Tumor	8918.3822	-30.2067
Cell4342	Tumor	8930.1467	-90.4666
Cell4343	Tumor	8911.9381	66.3844
Cell4344	Tumor	9030.4945	95.8853
Cell4345	Tumor	8798.8172	-22.6782
Cell4346	Tumor	8962.2765	105.7485
Cell4347	Tumor	8882.6133	154.9052
Cell4348	Tumor	8823.7218	156.0975
Cell4349	Tumor	9059.3686	61.2428
Cell4350	Tumor	8929.113	-157.979
Cell4351	Tumor	8871.693	-14.7934
Cell4352	Tumor	8907.5247	270.4031
Cell4353	Tumor	8930.5408	21.0917
Cell4354	Tumor	8907.7399	112.9495
Cell4355	Tumor	9011.2813	-75.7883
Cell4356	Tumor	8869.7463	-106.247
Cell4357	Tumor	9101.0694	-25.479
Cell4358	Tumor	8795.0525	233.0573
Cell4359	Tumor	8920.8274	-72.2001
Cell4360	Tumor	9040.1084	-22.8856
Cell4361	Tumor	8929.8454	179.1541
Cell4362	Tumor	8954.8411	11.0259
Cell4363	Tumor	8874.5838	158.0441
Cell4364	Tumor	8882.6087	174.3224
Cell4365	Tumor	9263.7378	-171.281
Cell4366	Tumor	8917.5205	111.6899
Cell4367	Tumor	8971.9719	-17.5546
Cell4368	Tumor	8820.9486	25.7317
Cell4369	Tumor	8815.3391	249.0507
Cell4370	Tumor	9147.0174	-43.5203
Cell4371	Tumor	8904.3618	14.146
Cell4372	Tumor	8921.3931	189.23
Cell4373	Tumor	8886.9247	225.4387
Cell4374	Tumor	8974.3066	30.3298
Cell4375	Tumor	8939.0952	9.1261
Cell4376	Tumor	8905.3499	25.6393
Cell4377	Tumor	8929.124	-34.4359
Cell4378	Tumor	8973.4422	-111.3096
Cell4379	Tumor	9044.0793	45.8033
Cell4380	Tumor	8930.0141	113.5473
Cell4381	Tumor	8995.6894	91.9776
Cell4382	Tumor	9017.8191	-66.8304
Cell4383	Tumor	8867.5753	218.1857
Cell4384	Tumor	8884.3771	-95.91
Cell4385	Tumor	8868.3497	-22.5644
Cell4386	Tumor	9021.1902	99.1139
Cell4387	Tumor	8914.2535	117.751
Cell4388	Tumor	8857.3747	197.3202
Cell4389	Tumor	8949.1062	141.6106
Cell4390	Tumor	8992.2871	5.2482
Cell4391	Tumor	8929.9033	147.8625
Cell4392	Tumor	8870.1717	15.0526
Cell4393	Tumor	9105.728	-67.7234
Cell4394	Tumor	8883.4265	103.707
Cell4395	Tumor	8872.7967	89.4177
Cell4396	Tumor	8905.7294	110.298
Cell4397	Tumor	9098.707	-73.5414
Cell4398	Tumor	8932.1545	208.3913
Cell4399	Tumor	8858.2867	-121.9967
Cell4400	Tumor	8827.4634	-89.7338
Cell4401	Tumor	8878.6926	204.2806
Cell4402	Tumor	8964.2453	40.7626
Cell4403	Tumor	8924.1703	26.2543
Cell4404	Tumor	8829.8354	213.2977
Cell4405	Tumor	9167.8403	-40.9155
Cell4406	Tumor	9003.1435	103.5216
Cell4407	Tumor	8848.0293	39.2727
Cell4408	Tumor	9020.6753	-76.8435
Cell4409	Tumor	8937.2309	-71.0051
Cell4410	Tumor	8916.4441	113.6058
Cell4411	Tumor	8934.6597	115.0799
Cell4412	Tumor	8922.3024	9.227
Cell4413	Tumor	8845.6579	291.2365
Cell4414	Tumor	8872.0065	256.5861
Cell4415	Tumor	8964.4427	92.3161
Cell4416	Tumor	8838.14	-61.1946
Cell4417	Tumor	9022.8916	77.7778
Cell4418	Tumor	9093.9281	8.7414
Cell4419	Tumor	8895.4958	-34.3965
Cell4420	Tumor	8929.517	81.9548
Cell4421	Tumor	9063.8428	-9.5644
Cell4422	Tumor	9022.2631	-164.7296
Cell4423	Tumor	8841.5224	97.5656
Cell4424	Tumor	8973.8652	119.4595
Cell4425	Tumor	8832.6745	262.199
Cell4426	Tumor	9029.8078	-60.5303
Cell4427	Tumor	8887.7359	136.1028
Cell4428	Tumor	8974.331	37.5914
Cell4429	Tumor	8966.1633	74.9413
Cell4430	Tumor	9213.1856	-135.1605
Cell4431	Tumor	8846.3339	269.0416
Cell4432	Tumor	8815.9499	266.1471
Cell4433	Tumor	8912.517	-23.5686
Cell4434	Tumor	8783.8505	-33.1945
Cell4435	Tumor	8768.6838	383.6617
Cell4436	Tumor	8912.4313	223.0515
Cell4437	Tumor	8938.615	160.7439
Cell4438	Tumor	8973.2197	-20.7688
Cell4439	Tumor	8859.2281	125.9717
Cell4440	Tumor	8883.5812	-5.4284
Cell4441	Tumor	8864.4752	282.8934
Cell4442	Tumor	8907.2902	164.9544
Cell4443	Tumor	8914.2281	49.5505
Cell4444	Tumor	8893.9267	111.3949
Cell4445	Tumor	9190.7606	-71.6989
Cell4446	Tumor	8931.4998	214.0959
Cell4447	Tumor	8964.3438	-13.028
Cell4448	Tumor	8878.5127	-2.8156
Cell4449	Tumor	8781.5985	-53.8399
Cell4450	Tumor	8999.1995	69.6583
Cell4451	Tumor	9186.0994	-86.9725
Cell4452	Tumor	8960.2888	91.0778
Cell4453	Tumor	8862.7928	231.3256
Cell4454	Tumor	8847.3261	293.0338
Cell4455	Tumor	8993.1379	148.242
Cell4456	Tumor	8992.7767	110.133
Cell4457	Tumor	9111.2331	-130.9886
Cell4458	Tumor	8942.5615	147.9571
Cell4459	Tumor	8928.8022	49.7107
Cell4460	Tumor	9022.5327	48.5145
Cell4461	Tumor	9103.8091	-94.0075
Cell4462	Tumor	8921.5734	143.5101
Cell4463	Tumor	9063.9772	-120.9383
Cell4464	Tumor	9011.8148	-22.2169
Cell4465	Tumor	8891.5726	23.9461
Cell4466	Tumor	9138.8082	-17.0901
Cell4467	Tumor	9112.8486	-147.1166
