Cell	annotation	x.loc	y.loc	region
Cell3519	Endothelial	0.186	0.0527	2
Cell3520	Adipocyte	0.6409	0.0778	2
Cell3521	Immune	0.5495	0.3861	2
Cell3522	Fibroblast	0.9141	0.3532	2
Cell3523	Endothelial	0.6574	0.1772	2
Cell3524	Epithelial	0.2308	0.0798	2
Cell3525	Epithelial	0.4612	0.3772	2
Cell3526	Adipocyte	0.6158	0.5389	2
Cell3527	Immune	0.8038	0.863	2
Cell3528	Epithelial	0.4554	0.2986	2
Cell3529	Epithelial	0.9972	0.9762	2
Cell3530	Epithelial	0.4723	0.1398	2
Cell3531	Adipocyte	0.4346	0.4	2
Cell3532	Adipocyte	0.5731	0.2601	2
Cell3533	Immune	0.4229	0.4243	2
Cell3534	Epithelial	0.7329	0.2161	2
Cell3535	Fibroblast	0.5786	0.1311	2
Cell3536	Fibroblast	0.6609	0.4188	2
Cell3537	Epithelial	0.6577	0.3505	2
Cell3538	Epithelial	0.5936	0.2831	2
Cell3539	Epithelial	0.9168	0.4594	2
Cell3540	Fibroblast	0.8478	0.6901	2
Cell3541	Adipocyte	0.6759	0.5488	2
Cell3542	Epithelial	0.4663	0.3894	2
Cell3543	Epithelial	0.7431	0.3438	2
Cell3544	Epithelial	0.551	0.3571	2
Cell3545	Epithelial	0.5894	0.393	2
Cell3546	Epithelial	0.6639	0.3872	2
Cell3547	Fibroblast	0.9652	0.5951	2
Cell3548	Epithelial	0.5269	0.3868	2
Cell3549	Endothelial	0.3519	0.1884	2
Cell3550	Adipocyte	0.9088	0.3058	2
Cell3551	Epithelial	0.8987	0.0143	2
Cell3552	Endothelial	0.7083	0.7379	2
Cell3553	Adipocyte	0.9036	0.7286	2
Cell3554	Endothelial	0.4334	0.0038	2
Cell3555	Epithelial	0.4286	0.121	2
Cell3556	Endothelial	0.8326	0.1625	2
Cell3557	Muscle	0.8006	0.4061	2
Cell3558	Epithelial	0.8774	0.3479	2
Cell3559	Epithelial	0.5646	0.3126	2
Cell3560	Epithelial	0.7338	0.7832	2
Cell3561	Adipocyte	0.9462	0.47	2
Cell3562	Adipocyte	0.55	0.6182	2
Cell3563	Endothelial	0.9637	0.6142	2
Cell3564	Adipocyte	0.9829	0.7743	2
Cell3565	Fibroblast	0.9666	0.7409	2
Cell3566	Adipocyte	0.4692	0.3588	2
Cell3567	Adipocyte	0.9969	0.1139	2
Cell3568	Adipocyte	0.7144	0.4403	2
Cell3569	Epithelial	0.4419	0.308	2
Cell3570	Adipocyte	0.4759	0.1581	2
Cell3571	Epithelial	0.7144	0.7502	2
Cell3572	Immune	0.4981	0.4849	2
Cell3573	Immune	0.7773	0.5717	2
Cell3574	Fibroblast	0.5587	0.1441	2
Cell3575	Epithelial	0.6476	0.3396	2
Cell3576	Fibroblast	0.6168	0.5423	2
Cell3577	Adipocyte	0.9549	0.548	2
Cell3578	Adipocyte	0.6609	0.0779	2
Cell3579	Epithelial	0.5193	0.1377	2
Cell3580	Epithelial	0.9461	0.1863	2
Cell3581	Adipocyte	0.7645	0.8563	2
Cell3582	Fibroblast	0.8579	0.6932	2
Cell3583	Endothelial	0.2816	0.0356	2
Cell3584	Epithelial	0.3859	0.0546	2
Cell3585	Immune	0.4277	0.3536	2
Cell3586	Epithelial	0.9911	0.5091	2
Cell3587	Epithelial	0.3423	0.0805	2
Cell3588	Muscle	0.8106	0.5089	2
Cell3589	Adipocyte	0.7043	0.0947	2
Cell3590	Epithelial	0.9254	0.1515	2
Cell3591	Fibroblast	0.9586	0.8744	2
Cell3592	Endothelial	0.8708	0.9459	2
Cell3593	Epithelial	0.3097	0.1061	2
Cell3594	Endothelial	0.5138	0.4607	2
Cell3595	Adipocyte	0.8597	0.2916	2
Cell3596	Adipocyte	0.9578	0.5414	2
Cell3597	Epithelial	0.8287	0.2742	2
Cell3598	Epithelial	0.5574	0.1933	2
Cell3599	Adipocyte	0.2005	0.0458	2
Cell3600	Muscle	0.9991	0.1386	2
Cell3601	Adipocyte	0.8727	0.3802	2
Cell3602	Adipocyte	0.9951	0.6207	2
Cell3603	Epithelial	0.6344	0.4066	2
Cell3604	Fibroblast	0.3901	0.277	2
Cell3605	Fibroblast	0.5022	0.1493	2
Cell3606	Adipocyte	0.9331	0.1795	2
Cell3607	Muscle	0.5324	0.3399	2
Cell3608	Adipocyte	0.6128	0.1988	2
Cell3609	Epithelial	0.6553	0.6172	2
Cell3610	Adipocyte	0.9237	0.4862	2
Cell3611	Fibroblast	0.7686	0.2455	2
Cell3612	Fibroblast	0.8477	0.1919	2
Cell3613	Adipocyte	0.8832	0.5324	2
Cell3614	Muscle	0.757	0.4917	2
Cell3615	Fibroblast	0.9877	0.4025	2
Cell3616	Adipocyte	0.7177	0.272	2
Cell3617	Adipocyte	0.4291	0.3257	2
Cell3618	Epithelial	0.9505	0.8643	2
Cell3619	Epithelial	0.3152	0.0653	2
Cell3620	Endothelial	0.6028	0.6408	2
Cell3621	Adipocyte	0.998	0.133	2
Cell3622	Adipocyte	0.3586	0.3206	2
Cell3623	Fibroblast	0.5108	0.0859	2
Cell3624	Fibroblast	0.8141	0.2218	2
Cell3625	Adipocyte	0.5301	0.249	2
Cell3626	Epithelial	0.3477	0.09	2
Cell3627	Adipocyte	0.9255	0.7666	2
Cell3628	Fibroblast	0.9146	0.0589	2
Cell3629	Adipocyte	0.8075	0.6773	2
Cell3630	Adipocyte	0.5294	0.1089	2
Cell3631	Adipocyte	0.8914	0.5778	2
Cell3632	Immune	0.9846	0.7205	2
Cell3633	Adipocyte	0.5812	0.3629	2
Cell3634	Muscle	0.5026	0.0148	2
Cell3635	Immune	0.6085	0.4541	2
Cell3636	Fibroblast	0.4429	0.2212	2
Cell3637	Epithelial	0.8595	0.1186	2
Cell3638	Epithelial	0.9903	0.7029	2
Cell3639	Adipocyte	0.2254	0.0017	2
Cell3640	Adipocyte	0.9214	0.4483	2
Cell3641	Adipocyte	0.8115	0.5697	2
Cell3642	Adipocyte	0.6145	0.4858	2
Cell3643	Fibroblast	0.9309	0.8994	2
Cell3644	Epithelial	0.996	0.6101	2
Cell3645	Epithelial	0.9554	0.8712	2
Cell3646	Fibroblast	0.5442	0.5109	2
Cell3647	Epithelial	0.9965	0.8482	2
Cell3648	Adipocyte	0.7127	0.0407	2
Cell3649	Adipocyte	0.4995	0.2753	2
Cell3650	Epithelial	0.9818	0.0354	2
Cell3651	Epithelial	0.6088	0.5424	2
Cell3652	Endothelial	0.612	0.5623	2
Cell3653	Adipocyte	0.8608	0.4063	2
Cell3654	Epithelial	0.6201	0.337	2
Cell3655	Epithelial	0.8151	0.6988	2
Cell3656	Fibroblast	0.5006	0.0898	2
Cell3657	Adipocyte	0.5037	0.347	2
Cell3658	Adipocyte	0.4353	0.0393	2
Cell3659	Fibroblast	0.8131	0.7141	2
Cell3660	Epithelial	0.5748	0.38	2
Cell3661	Endothelial	0.6755	0.3165	2
Cell3662	Endothelial	0.3624	0.1781	2
Cell3663	Epithelial	0.8482	0.6949	2
Cell3664	Adipocyte	0.5651	0.5458	2
Cell3665	Adipocyte	0.3876	0.0409	2
Cell3666	Fibroblast	0.5443	0.5415	2
Cell3667	Endothelial	0.7608	0.2185	2
Cell3668	Fibroblast	0.6276	0.6088	2
Cell3669	Adipocyte	0.7634	0.8578	2
Cell3670	Epithelial	0.5272	0.4065	2
Cell3671	Immune	0.623	0.2124	2
Cell3672	Epithelial	0.9663	0.6824	2
Cell3673	Epithelial	0.9746	0.538	2
Cell3674	Endothelial	0.8387	0.5741	2
Cell3675	Epithelial	0.7528	0.0017	2
Cell3676	Fibroblast	0.3734	0.3136	2
Cell3677	Fibroblast	0.9243	0.9734	2
Cell3678	Epithelial	0.5998	0.0409	2
Cell3679	Adipocyte	0.8281	0.7717	2
Cell3680	Fibroblast	0.9581	0.6553	2
Cell3681	Epithelial	0.8589	0.2063	2
Cell3682	Adipocyte	0.1671	0.0522	2
Cell3683	Adipocyte	0.8387	0.4699	2
Cell3684	Adipocyte	0.9141	0.3234	2
Cell3685	Epithelial	0.448	0.3221	2
Cell3686	Epithelial	0.8534	0.7318	2
Cell3687	Epithelial	0.5571	0.2162	2
Cell3688	Fibroblast	0.4187	0.3935	2
Cell3689	Epithelial	0.6736	0.255	2
Cell3690	Epithelial	0.7807	0.5519	2
Cell3691	Fibroblast	0.7996	0.5914	2
Cell3692	Adipocyte	0.5652	0.5236	2
Cell3693	Adipocyte	0.9196	0.0966	2
Cell3694	Epithelial	0.4206	0.2831	2
Cell3695	Epithelial	0.8602	0.1669	2
Cell3696	Muscle	0.4874	0.0967	2
Cell3697	Epithelial	0.6696	0.7125	2
Cell3698	Fibroblast	0.9092	0.2569	2
Cell3699	Epithelial	0.4453	0.0649	2
Cell3700	Adipocyte	0.6486	0.4717	2
Cell3701	Endothelial	0.6521	0.1514	2
Cell3702	Adipocyte	0.559	0.4297	2
Cell3703	Endothelial	0.7251	0.4569	2
Cell3704	Adipocyte	0.5822	0.1103	2
Cell3705	Fibroblast	0.4873	0.46	2
Cell3706	Epithelial	0.443	0.3073	2
Cell3707	Adipocyte	0.4989	0.3618	2
Cell3708	Adipocyte	0.2425	0.0331	2
Cell3709	Adipocyte	0.6546	0.2487	2
Cell3710	Epithelial	0.5578	0.5823	2
Cell3711	Epithelial	0.987	0.7311	2
Cell3712	Epithelial	0.8548	0.2795	2
Cell3713	Epithelial	0.8977	0.2771	2
Cell3714	Fibroblast	0.6849	0.1751	2
Cell3715	Epithelial	0.8385	0.3249	2
Cell3716	Epithelial	0.9163	0.573	2
Cell3717	Fibroblast	0.7389	0.2036	2
Cell3718	Adipocyte	0.9062	0.1832	2
Cell3719	Epithelial	0.8749	0.6978	2
Cell3720	Endothelial	0.5034	0.5623	2
Cell3721	Endothelial	0.6886	0.4874	2
Cell3722	Adipocyte	0.8116	0.4634	2
Cell3723	Adipocyte	0.7284	0.6729	2
Cell3724	Epithelial	0.9708	0.422	2
Cell3725	Adipocyte	0.826	0.0712	2
Cell3726	Epithelial	0.8	0.179	2
Cell3727	Adipocyte	0.877	0.1169	2
Cell3728	Fibroblast	0.9992	0.4401	2
Cell3729	Immune	0.9178	0.3375	2
Cell3730	Adipocyte	0.7424	0.422	2
Cell3731	Epithelial	0.4026	0.3453	2
Cell3732	Epithelial	0.632	0.4294	2
Cell3733	Epithelial	0.7068	0.1404	2
Cell3734	Epithelial	0.7397	0.6317	2
Cell3735	Fibroblast	0.4424	0.2174	2
Cell3736	Adipocyte	0.8355	0.4903	2
Cell3737	Fibroblast	0.4453	0.1852	2
Cell3738	Endothelial	0.6187	0.2389	2
Cell3739	Epithelial	0.5858	0.0215	2
Cell3740	Epithelial	0.6839	0.0457	2
Cell3741	Immune	0.4546	0.3522	2
Cell3742	Immune	0.7277	0.4871	2
Cell3743	Adipocyte	0.8182	0.405	2
Cell3744	Adipocyte	0.8922	0.8994	2
Cell3745	Epithelial	0.555	0.3978	2
Cell3746	Adipocyte	0.6609	0.1592	2
Cell3747	Epithelial	0.8038	0.5386	2
Cell3748	Epithelial	0.7027	0.6154	2
Cell3749	Fibroblast	0.6054	0.6425	2
Cell3750	Epithelial	0.7086	0.0354	2
Cell3751	Endothelial	0.9858	0.1861	2
Cell3752	Muscle	0.8305	0.6934	2
Cell3753	Fibroblast	0.6291	0.6251	2
Cell3754	Fibroblast	0.7795	0.7773	2
Cell3755	Epithelial	0.9744	0.7538	2
Cell3756	Endothelial	0.7397	0.1064	2
Cell3757	Adipocyte	0.9142	0.797	2
Cell3758	Endothelial	0.7887	0.0918	2
Cell3759	Fibroblast	0.9915	0.8919	2
Cell3760	Epithelial	0.593	0.339	2
Cell3761	Epithelial	0.792	0.529	2
Cell3762	Immune	0.6011	0.5901	2
Cell3763	Epithelial	0.4463	0.0401	2
Cell3764	Adipocyte	0.7699	0.6253	2
Cell3765	Epithelial	0.7858	0.7175	2
Cell3766	Fibroblast	0.7219	0.438	2
Cell3767	Endothelial	0.6582	0.3298	2
Cell3768	Adipocyte	0.8178	0.0944	2
Cell3769	Epithelial	0.7713	0.0685	2
Cell3770	Muscle	0.3295	0.0359	2
Cell3771	Epithelial	0.9022	0.8484	2
Cell3772	Adipocyte	0.6407	0.1596	2
Cell3773	Endothelial	0.9375	0.1473	2
Cell3774	Adipocyte	0.9553	0.4951	2
Cell3775	Epithelial	0.5836	0.5305	2
Cell3776	Immune	0.6399	0.4655	2
Cell3777	Immune	0.4526	0.0257	2
Cell3778	Endothelial	0.5557	0.0809	2
Cell3779	Epithelial	0.9108	0.5929	2
Cell3780	Epithelial	0.2558	0.0287	2
Cell3781	Epithelial	0.4833	0.2298	2
Cell3782	Adipocyte	0.5854	0.5359	2
Cell3783	Epithelial	0.889	0.035	2
Cell3784	Epithelial	0.531	0.117	2
Cell3785	Endothelial	0.7079	0.0619	2
Cell3786	Immune	0.8622	0.2659	2
Cell3787	Epithelial	0.7867	0.1423	2
Cell3788	Epithelial	0.548	0.4084	2
Cell3789	Adipocyte	0.9068	0.398	2
Cell3790	Epithelial	0.5802	0.3902	2
Cell3791	Epithelial	0.6881	0.0385	2
Cell3792	Epithelial	0.8861	0.7691	2
Cell3793	Epithelial	0.3427	0.0504	2
Cell3794	Fibroblast	0.8213	0.3239	2
Cell3795	Epithelial	0.5989	0.1267	2
Cell3796	Immune	0.8029	0.04	2
Cell3797	Epithelial	0.8755	0.2298	2
Cell3798	Epithelial	0.9197	0.2569	2
Cell3799	Epithelial	0.784	0.6226	2
Cell3800	Adipocyte	0.6957	0.2068	2
Cell3801	Adipocyte	0.4936	0.256	2
Cell3802	Fibroblast	0.8716	0.9101	2
Cell3803	Endothelial	0.6836	0.0316	2
Cell3804	Muscle	0.9729	0.6316	2
Cell3805	Epithelial	0.8795	0.1251	2
Cell3806	Epithelial	0.8576	0.8896	2
Cell3807	Adipocyte	0.4634	0.033	2
Cell3808	Epithelial	0.8092	0.2325	2
Cell3809	Adipocyte	0.8724	0.931	2
Cell3810	Epithelial	0.6518	0.5937	2
Cell3811	Fibroblast	0.3689	0.1319	2
Cell3812	Epithelial	0.3943	0.1992	2
Cell3813	Epithelial	0.8175	0.5834	2
Cell3814	Endothelial	0.8293	0.4784	2
Cell3815	Adipocyte	0.682	0.6945	2
Cell3816	Adipocyte	0.7386	0.5073	2
Cell3817	Endothelial	0.5437	0.563	2
Cell3818	Adipocyte	0.3537	0.10780000000000001	2
Cell3819	Adipocyte	0.7797	0.2195	2
Cell3820	Epithelial	0.584	0.6498	2
Cell3821	Adipocyte	0.9456	0.8196	2
Cell3822	Immune	0.5548	0.2363	2
Cell3823	Adipocyte	0.5938	0.1866	2
Cell3824	Immune	0.6839	0.3666	2
Cell3825	Muscle	0.2851	0.0183	2
Cell3826	Adipocyte	0.5515	0.5618	2
Cell3827	Adipocyte	0.719	0.163	2
Cell3828	Immune	0.8138	0.7819	2
Cell3829	Adipocyte	0.4395	0.2409	2
Cell3830	Immune	0.8067	0.3977	2
Cell3831	Adipocyte	0.6982	0.2935	2
Cell3832	Endothelial	0.7031	0.6493	2
Cell3833	Epithelial	0.7498	0.7422	2
Cell3834	Epithelial	0.7464	0.6876	2
Cell3835	Epithelial	0.8588	0.1104	2
Cell3836	Epithelial	0.7032	0.1461	2
Cell3837	Epithelial	0.7122	0.0376	2
Cell3838	Immune	0.4005	0.3817	2
Cell3839	Fibroblast	0.4384	0.3774	2
Cell3840	Endothelial	0.8919	0.6689	2
Cell3841	Epithelial	0.9101	0.7024	2
Cell3842	Endothelial	0.4666	0.2939	2
Cell3843	Epithelial	0.4409	0.0265	2
Cell3844	Immune	0.8681	0.505	2
Cell3845	Adipocyte	0.7244	0.4778	2
Cell3846	Epithelial	0.6151	0.017	2
Cell3847	Epithelial	0.3525	0.2571	2
Cell3848	Epithelial	0.6272	0.1093	2
Cell3849	Adipocyte	0.9541	0.9905	2
Cell3850	Adipocyte	0.9499	0.9827	2
Cell3851	Epithelial	0.7565	0.495	2
Cell3852	Endothelial	0.8825	0.8309	2
Cell3853	Endothelial	0.541	0.4516	2
Cell3854	Epithelial	0.3183	0.0751	2
Cell3855	Epithelial	0.8924	0.7547	2
Cell3856	Adipocyte	0.5577	0.2096	2
Cell3857	Adipocyte	0.7841	0.3848	2
Cell3858	Immune	0.7437	0.1942	2
Cell3859	Adipocyte	0.5183	0.2684	2
Cell3860	Fibroblast	0.7155	0.6268	2
Cell3861	Endothelial	0.8779	0.8827	2
Cell3862	Fibroblast	0.7052	0.2406	2
Cell3863	Immune	0.6064	0.3985	2
Cell3864	Immune	0.6208	0.2267	2
Cell3865	Endothelial	0.455	0.1795	2
Cell3866	Epithelial	0.7106	0.3452	2
Cell3867	Epithelial	0.8267	0.644	2
Cell3868	Endothelial	0.3765	0.0296	2
Cell3869	Epithelial	0.1792	0.0655	2
Cell3870	Muscle	0.8865	0.4143	2
Cell3871	Immune	0.8743	0.034	2
Cell3872	Epithelial	0.7245	0.4398	2
Cell3873	Epithelial	0.6245	0.238	2
Cell3874	Immune	0.8661	0.5227	2
Cell3875	Adipocyte	0.951	0.1286	2
Cell3876	Epithelial	0.6464	0.1197	2
Cell3877	Epithelial	0.5223	0.3813	2
Cell3878	Epithelial	0.9276	0.9927	2
Cell3879	Adipocyte	0.8897	0.7165	2
Cell3880	Fibroblast	0.5574	0.1833	2
Cell3881	Fibroblast	0.9075	0.3246	2
Cell3882	Endothelial	0.7033	0.1897	2
Cell3883	Epithelial	0.9083	0.9392	2
Cell3884	Fibroblast	0.8784	0.9	2
Cell3885	Adipocyte	0.5319	0.4194	2
Cell3886	Epithelial	0.765	0.4915	2
Cell3887	Adipocyte	0.808	0.2046	2
Cell3888	Fibroblast	0.8536	0.0634	2
Cell3889	Epithelial	0.9127	0.8295	2
Cell3890	Adipocyte	0.4354	0.0403	2
Cell3891	Adipocyte	0.496	0.3954	2
Cell3892	Adipocyte	0.9641	0.3344	2
Cell3893	Adipocyte	0.9702	0.2914	2
Cell3894	Epithelial	0.2772	0.0566	2
Cell3895	Adipocyte	0.4077	0.3441	2
Cell3896	Epithelial	0.3712	0.1515	2
Cell3897	Epithelial	0.6254	0.6403	2
Cell3898	Endothelial	0.5774	0.4472	2
Cell3899	Epithelial	0.912	0.5176	2
Cell3900	Epithelial	0.9363	0.5477	2
Cell3901	Immune	0.1703	0.0182	2
Cell3902	Adipocyte	0.3498	0.1151	2
Cell3903	Epithelial	0.6801	0.0492	2
Cell3904	Epithelial	0.4224	0.04	2
Cell3905	Epithelial	0.3517	0.2243	2
Cell3906	Fibroblast	0.4715	0.0551	2
Cell3907	Epithelial	0.4626	0.1708	2
Cell3908	Adipocyte	0.8147	0.8728	2
Cell3909	Adipocyte	0.6003	0.039	2
Cell3910	Endothelial	0.2942	0.0709	2
Cell3911	Epithelial	0.8749	0.5438	2
Cell3912	Adipocyte	0.9941	0.8099	2
Cell3913	Adipocyte	0.7411	0.0028	2
Cell3914	Epithelial	0.5236	0.1011	2
Cell3915	Epithelial	0.9715	0.6619	2
Cell3916	Epithelial	0.8692	0.6422	2
Cell3917	Adipocyte	0.9419	0.9926	2
Cell3918	Endothelial	0.9319	0.4586	2
Cell3919	Epithelial	0.3873	0.0429	2
Cell3920	Endothelial	0.4275	0.0909	2
Cell3921	Adipocyte	0.808	0.6541	2
Cell3922	Fibroblast	0.7992	0.6618	2
Cell3923	Epithelial	0.4204	0.4216	2
Cell3924	Fibroblast	0.8252	0.3465	2
Cell3925	Epithelial	0.7135	0.001	2
Cell3926	Fibroblast	0.9318	0.3137	2
Cell3927	Fibroblast	0.4462	0.0021	2
Cell3928	Adipocyte	0.2797	0.0912	2
Cell3929	Fibroblast	0.5841	0.357	2
Cell3930	Muscle	0.6155	0.4904	2
Cell3931	Epithelial	0.5869	0.5705	2
Cell3932	Epithelial	0.8934	0.4755	2
Cell3933	Epithelial	0.5059	0.2947	2
Cell3934	Fibroblast	0.7728	0.3646	2
Cell3935	Epithelial	0.8665	0.5581	2
Cell3936	Epithelial	0.9943	0.8957	2
Cell3937	Epithelial	0.852	0.1769	2
Cell3938	Epithelial	0.7203	0.5046	2
Cell3939	Adipocyte	0.8028	0.0838	2
Cell3940	Adipocyte	0.7701	0.4509	2
Cell3941	Adipocyte	0.9575	0.3906	2
Cell3942	Epithelial	0.4659	0.0737	2
Cell3943	Adipocyte	0.514	0.1185	2
Cell3944	Adipocyte	0.6591	0.0506	2
Cell3945	Epithelial	0.5506	0.6029	2
Cell3946	Adipocyte	0.8058	0.8686	2
Cell3947	Endothelial	0.7968	0.2815	2
Cell3948	Fibroblast	0.4057	0.2362	2
Cell3949	Epithelial	0.8584	0.2328	2
Cell3950	Adipocyte	0.8506	0.8673	2
Cell3951	Epithelial	0.9561	0.178	2
Cell3952	Adipocyte	0.7706	0.5994	2
Cell3953	Immune	0.6036	0.6198	2
Cell3954	Epithelial	0.7031	0.3099	2
Cell3955	Epithelial	0.6594	0.5038	2
Cell3956	Endothelial	0.686	0.6614	2
Cell3957	Adipocyte	0.542	0.3118	2
Cell3958	Epithelial	0.7799	0.0777	2
Cell3959	Fibroblast	0.478	0.3807	2
Cell3960	Adipocyte	0.7182	0.2379	2
Cell3961	Epithelial	0.483	0.3904	2
Cell3962	Adipocyte	0.976	0.0614	2
Cell3963	Adipocyte	0.9434	0.7384	2
Cell3964	Epithelial	0.9878	0.4684	2
Cell3965	Adipocyte	0.9983	0.0894	2
Cell3966	Muscle	0.8254	0.1997	2
Cell3967	Endothelial	0.5119	0.108	2
Cell3968	Adipocyte	0.8708	0.5453	2
Cell3969	Muscle	0.8524	0.1691	2
Cell3970	Adipocyte	0.5707	0.2715	2
Cell3971	Endothelial	0.9512	0.2811	2
Cell3972	Endothelial	0.3286	0.0852	2
Cell3973	Fibroblast	0.7996	0.3677	2
Cell3974	Epithelial	0.9238	0.4517	2
Cell3975	Muscle	0.9977	0.4655	2
Cell3976	Immune	0.7139	0.3121	2
Cell3977	Endothelial	0.6189	0.4864	2
Cell3978	Epithelial	0.6876	0.7248	2
Cell3979	Adipocyte	0.7077	0.1395	2
Cell3980	Fibroblast	0.4181	0.0828	2
Cell3981	Epithelial	0.7702	0.5863	2
Cell3982	Endothelial	0.5456	0.1152	2
Cell3983	Epithelial	0.1743	0.0591	2
Cell3984	Epithelial	0.8556	0.2267	2
Cell3985	Epithelial	0.4606	0.1051	2
Cell3986	Immune	0.8696	0.4878	2
Cell3987	Epithelial	0.5135	0.112	2
Cell3988	Epithelial	0.5115	0.5667	2
Cell3989	Adipocyte	0.8474	0.2968	2
Cell3990	Epithelial	0.9334	0.245	2
Cell3991	Epithelial	0.7084	0.5265	2
Cell3992	Adipocyte	0.5744	0.3563	2
Cell3993	Adipocyte	0.3902	0.2246	2
Cell3994	Immune	0.4264	0.1195	2
Cell3995	Fibroblast	0.5459	0.4914	2
Cell3996	Epithelial	0.7227	0.1419	2
Cell3997	Epithelial	0.2064	0.0474	2
Cell3998	Epithelial	0.8617	0.2784	2
